,id,value,date,type,event_id,event_type,datetime
275,27781,25.62,2021-02-09T18:34:53.821Z,temperature,8,cough,2021-02-09 18:34:53.821
276,27871,1006.61,2021-02-09T18:34:53.855Z,pressure,8,cough,2021-02-09 18:34:53.855
277,27780,25.57,2021-02-09T18:34:53.876Z,temperature,8,cough,2021-02-09 18:34:53.876
278,27870,1006.65,2021-02-09T18:34:53.895Z,pressure,8,cough,2021-02-09 18:34:53.895
279,27779,25.6,2021-02-09T18:34:53.931Z,temperature,8,cough,2021-02-09 18:34:53.931
280,27869,1006.6,2021-02-09T18:34:53.934Z,pressure,8,cough,2021-02-09 18:34:53.934
281,27868,1006.59,2021-02-09T18:34:53.973Z,pressure,8,cough,2021-02-09 18:34:53.973
282,27778,25.58,2021-02-09T18:34:53.986Z,temperature,8,cough,2021-02-09 18:34:53.986
283,27867,1006.59,2021-02-09T18:34:54.013Z,pressure,8,cough,2021-02-09 18:34:54.013
284,27777,25.59,2021-02-09T18:34:54.041Z,temperature,8,cough,2021-02-09 18:34:54.041
285,27866,1006.59,2021-02-09T18:34:54.052Z,pressure,8,cough,2021-02-09 18:34:54.052
286,27865,1006.59,2021-02-09T18:34:54.091Z,pressure,8,cough,2021-02-09 18:34:54.091
287,27776,25.58,2021-02-09T18:34:54.096Z,temperature,8,cough,2021-02-09 18:34:54.096
288,27864,1006.6,2021-02-09T18:34:54.130Z,pressure,8,cough,2021-02-09 18:34:54.130
289,27775,25.59,2021-02-09T18:34:54.151Z,temperature,8,cough,2021-02-09 18:34:54.151
290,27863,1006.61,2021-02-09T18:34:54.170Z,pressure,8,cough,2021-02-09 18:34:54.170
291,27774,25.57,2021-02-09T18:34:54.206Z,temperature,8,cough,2021-02-09 18:34:54.206
292,27862,1006.61,2021-02-09T18:34:54.209Z,pressure,8,cough,2021-02-09 18:34:54.209
293,27861,1006.58,2021-02-09T18:34:54.248Z,pressure,8,cough,2021-02-09 18:34:54.248
294,27773,25.61,2021-02-09T18:34:54.261Z,temperature,8,cough,2021-02-09 18:34:54.261
295,27860,1006.63,2021-02-09T18:34:54.287Z,pressure,8,cough,2021-02-09 18:34:54.287
296,27772,25.62,2021-02-09T18:34:54.316Z,temperature,8,cough,2021-02-09 18:34:54.316
297,27859,1006.59,2021-02-09T18:34:54.327Z,pressure,8,cough,2021-02-09 18:34:54.327
298,27858,1006.58,2021-02-09T18:34:54.366Z,pressure,8,cough,2021-02-09 18:34:54.366
299,27771,25.63,2021-02-09T18:34:54.371Z,temperature,8,cough,2021-02-09 18:34:54.371
300,27857,1006.57,2021-02-09T18:34:54.405Z,pressure,8,cough,2021-02-09 18:34:54.405
301,27770,25.64,2021-02-09T18:34:54.426Z,temperature,8,cough,2021-02-09 18:34:54.426
302,27856,1006.58,2021-02-09T18:34:54.445Z,pressure,8,cough,2021-02-09 18:34:54.445
303,27769,25.65,2021-02-09T18:34:54.481Z,temperature,8,cough,2021-02-09 18:34:54.481
304,27855,1006.57,2021-02-09T18:34:54.484Z,pressure,8,cough,2021-02-09 18:34:54.484
305,27854,1006.59,2021-02-09T18:34:54.523Z,pressure,8,cough,2021-02-09 18:34:54.523
306,27768,25.68,2021-02-09T18:34:54.536Z,temperature,8,cough,2021-02-09 18:34:54.536
307,27853,1006.63,2021-02-09T18:34:54.562Z,pressure,8,cough,2021-02-09 18:34:54.562
308,27767,25.68,2021-02-09T18:34:54.591Z,temperature,8,cough,2021-02-09 18:34:54.591
309,27852,1006.55,2021-02-09T18:34:54.602Z,pressure,8,cough,2021-02-09 18:34:54.602
310,27851,1006.6,2021-02-09T18:34:54.641Z,pressure,8,cough,2021-02-09 18:34:54.641
311,27766,25.66,2021-02-09T18:34:54.646Z,temperature,8,cough,2021-02-09 18:34:54.646
312,27850,1006.58,2021-02-09T18:34:54.680Z,pressure,8,cough,2021-02-09 18:34:54.680
313,27765,25.72,2021-02-09T18:34:54.701Z,temperature,8,cough,2021-02-09 18:34:54.701
314,27849,1006.56,2021-02-09T18:34:54.719Z,pressure,8,cough,2021-02-09 18:34:54.719
315,27764,25.66,2021-02-09T18:34:54.756Z,temperature,8,cough,2021-02-09 18:34:54.756
316,27848,1006.55,2021-02-09T18:34:54.759Z,pressure,8,cough,2021-02-09 18:34:54.759
317,27847,1006.56,2021-02-09T18:34:54.798Z,pressure,8,cough,2021-02-09 18:34:54.798
318,27763,25.74,2021-02-09T18:34:54.811Z,temperature,8,cough,2021-02-09 18:34:54.811
319,27846,1006.58,2021-02-09T18:34:54.837Z,pressure,8,cough,2021-02-09 18:34:54.837
320,27762,25.77,2021-02-09T18:34:54.866Z,temperature,8,cough,2021-02-09 18:34:54.866
321,27845,1006.54,2021-02-09T18:34:54.877Z,pressure,8,cough,2021-02-09 18:34:54.877
322,27844,1006.57,2021-02-09T18:34:54.916Z,pressure,8,cough,2021-02-09 18:34:54.916
323,27761,25.73,2021-02-09T18:34:54.921Z,temperature,8,cough,2021-02-09 18:34:54.921
324,27843,1006.57,2021-02-09T18:34:54.955Z,pressure,8,cough,2021-02-09 18:34:54.955
325,27760,25.74,2021-02-09T18:34:54.976Z,temperature,8,cough,2021-02-09 18:34:54.976
326,27842,1006.55,2021-02-09T18:34:54.994Z,pressure,8,cough,2021-02-09 18:34:54.994
327,27759,25.74,2021-02-09T18:34:55.031Z,temperature,8,cough,2021-02-09 18:34:55.031
328,27841,1006.57,2021-02-09T18:34:55.034Z,pressure,8,cough,2021-02-09 18:34:55.034
329,27840,1006.53,2021-02-09T18:34:55.073Z,pressure,8,cough,2021-02-09 18:34:55.073
330,27758,25.71,2021-02-09T18:34:55.086Z,temperature,8,cough,2021-02-09 18:34:55.086
331,27839,1006.53,2021-02-09T18:34:55.112Z,pressure,8,cough,2021-02-09 18:34:55.112
332,27757,25.78,2021-02-09T18:34:55.141Z,temperature,8,cough,2021-02-09 18:34:55.141
333,27838,1006.56,2021-02-09T18:34:55.152Z,pressure,8,cough,2021-02-09 18:34:55.152
334,27837,1006.58,2021-02-09T18:34:55.191Z,pressure,8,cough,2021-02-09 18:34:55.191
335,27756,25.8,2021-02-09T18:34:55.196Z,temperature,8,cough,2021-02-09 18:34:55.196
336,27836,1006.59,2021-02-09T18:34:55.230Z,pressure,8,cough,2021-02-09 18:34:55.230
337,27755,25.81,2021-02-09T18:34:55.251Z,temperature,8,cough,2021-02-09 18:34:55.251
338,27835,1006.59,2021-02-09T18:34:55.269Z,pressure,8,cough,2021-02-09 18:34:55.269
339,27754,25.8,2021-02-09T18:34:55.306Z,temperature,8,cough,2021-02-09 18:34:55.306
340,27834,1006.59,2021-02-09T18:34:55.309Z,pressure,8,cough,2021-02-09 18:34:55.309
341,27833,1006.57,2021-02-09T18:34:55.348Z,pressure,8,cough,2021-02-09 18:34:55.348
342,27753,25.8,2021-02-09T18:34:55.361Z,temperature,8,cough,2021-02-09 18:34:55.361
343,28024,1006.58,2021-02-09T18:34:55.382Z,pressure,8,cough,2021-02-09 18:34:55.382
344,27752,25.82,2021-02-09T18:34:55.416Z,temperature,8,cough,2021-02-09 18:34:55.416
345,28023,1006.61,2021-02-09T18:34:55.421Z,pressure,8,cough,2021-02-09 18:34:55.421
346,28022,1006.66,2021-02-09T18:34:55.460Z,pressure,8,cough,2021-02-09 18:34:55.460
347,27751,25.82,2021-02-09T18:34:55.471Z,temperature,8,cough,2021-02-09 18:34:55.471
348,28021,1006.67,2021-02-09T18:34:55.499Z,pressure,8,cough,2021-02-09 18:34:55.499
349,27750,25.83,2021-02-09T18:34:55.526Z,temperature,8,cough,2021-02-09 18:34:55.526
350,28020,1006.68,2021-02-09T18:34:55.539Z,pressure,8,cough,2021-02-09 18:34:55.539
351,28019,1006.72,2021-02-09T18:34:55.578Z,pressure,8,cough,2021-02-09 18:34:55.578
352,27749,25.86,2021-02-09T18:34:55.581Z,temperature,8,cough,2021-02-09 18:34:55.581
353,28018,1006.72,2021-02-09T18:34:55.617Z,pressure,8,cough,2021-02-09 18:34:55.617
354,27748,25.88,2021-02-09T18:34:55.636Z,temperature,8,cough,2021-02-09 18:34:55.636
355,28017,1006.79,2021-02-09T18:34:55.657Z,pressure,8,cough,2021-02-09 18:34:55.657
356,27747,25.87,2021-02-09T18:34:55.691Z,temperature,8,cough,2021-02-09 18:34:55.691
357,28016,1006.81,2021-02-09T18:34:55.696Z,pressure,8,cough,2021-02-09 18:34:55.696
358,28015,1006.84,2021-02-09T18:34:55.735Z,pressure,8,cough,2021-02-09 18:34:55.735
359,27746,25.9,2021-02-09T18:34:55.746Z,temperature,8,cough,2021-02-09 18:34:55.746
360,28014,1006.84,2021-02-09T18:34:55.774Z,pressure,8,cough,2021-02-09 18:34:55.774
361,27745,25.84,2021-02-09T18:34:55.801Z,temperature,8,cough,2021-02-09 18:34:55.801
362,28013,1006.79,2021-02-09T18:34:55.814Z,pressure,8,cough,2021-02-09 18:34:55.814
363,28012,1006.87,2021-02-09T18:34:55.853Z,pressure,8,cough,2021-02-09 18:34:55.853
364,27744,25.83,2021-02-09T18:34:55.856Z,temperature,8,cough,2021-02-09 18:34:55.856
365,28011,1006.88,2021-02-09T18:34:55.892Z,pressure,8,cough,2021-02-09 18:34:55.892
366,27743,25.87,2021-02-09T18:34:55.911Z,temperature,8,cough,2021-02-09 18:34:55.911
367,28010,1006.85,2021-02-09T18:34:55.932Z,pressure,8,cough,2021-02-09 18:34:55.932
368,27742,25.84,2021-02-09T18:34:55.966Z,temperature,8,cough,2021-02-09 18:34:55.966
369,28009,1006.87,2021-02-09T18:34:55.971Z,pressure,8,cough,2021-02-09 18:34:55.971
370,28008,1006.88,2021-02-09T18:34:56.010Z,pressure,8,cough,2021-02-09 18:34:56.010
371,27741,25.86,2021-02-09T18:34:56.021Z,temperature,8,cough,2021-02-09 18:34:56.021
372,28007,1006.89,2021-02-09T18:34:56.049Z,pressure,8,cough,2021-02-09 18:34:56.049
373,27740,25.84,2021-02-09T18:34:56.076Z,temperature,8,cough,2021-02-09 18:34:56.076
374,28006,1006.86,2021-02-09T18:34:56.089Z,pressure,8,cough,2021-02-09 18:34:56.089
375,28005,1006.86,2021-02-09T18:34:56.128Z,pressure,8,cough,2021-02-09 18:34:56.128
376,27739,25.8,2021-02-09T18:34:56.131Z,temperature,8,cough,2021-02-09 18:34:56.131
377,28004,1006.85,2021-02-09T18:34:56.167Z,pressure,8,cough,2021-02-09 18:34:56.167
378,27738,25.83,2021-02-09T18:34:56.186Z,temperature,8,cough,2021-02-09 18:34:56.186
379,28003,1006.86,2021-02-09T18:34:56.206Z,pressure,8,cough,2021-02-09 18:34:56.206
380,27737,25.82,2021-02-09T18:34:56.241Z,temperature,8,cough,2021-02-09 18:34:56.241
381,28002,1006.84,2021-02-09T18:34:56.246Z,pressure,8,cough,2021-02-09 18:34:56.246
382,28001,1006.84,2021-02-09T18:34:56.285Z,pressure,8,cough,2021-02-09 18:34:56.285
383,27736,25.82,2021-02-09T18:34:56.296Z,temperature,8,cough,2021-02-09 18:34:56.296
384,28000,1006.87,2021-02-09T18:34:56.324Z,pressure,8,cough,2021-02-09 18:34:56.324
385,27735,25.77,2021-02-09T18:34:56.351Z,temperature,8,cough,2021-02-09 18:34:56.351
386,27999,1006.85,2021-02-09T18:34:56.364Z,pressure,8,cough,2021-02-09 18:34:56.364
387,27998,1006.86,2021-02-09T18:34:56.403Z,pressure,8,cough,2021-02-09 18:34:56.403
388,27734,25.8,2021-02-09T18:34:56.406Z,temperature,8,cough,2021-02-09 18:34:56.406
389,27997,1006.84,2021-02-09T18:34:56.442Z,pressure,8,cough,2021-02-09 18:34:56.442
390,27733,25.78,2021-02-09T18:34:56.461Z,temperature,8,cough,2021-02-09 18:34:56.461
391,27996,1006.79,2021-02-09T18:34:56.481Z,pressure,8,cough,2021-02-09 18:34:56.481
392,28124,25.77,2021-02-09T18:34:56.507Z,temperature,8,cough,2021-02-09 18:34:56.507
393,27995,1006.84,2021-02-09T18:34:56.521Z,pressure,8,cough,2021-02-09 18:34:56.521
394,27994,1006.83,2021-02-09T18:34:56.560Z,pressure,8,cough,2021-02-09 18:34:56.560
395,28123,25.8,2021-02-09T18:34:56.562Z,temperature,8,cough,2021-02-09 18:34:56.562
396,27993,1006.82,2021-02-09T18:34:56.599Z,pressure,8,cough,2021-02-09 18:34:56.599
397,28122,25.75,2021-02-09T18:34:56.617Z,temperature,8,cough,2021-02-09 18:34:56.617
398,27992,1006.8,2021-02-09T18:34:56.639Z,pressure,8,cough,2021-02-09 18:34:56.639
399,28121,25.77,2021-02-09T18:34:56.672Z,temperature,8,cough,2021-02-09 18:34:56.672
400,27991,1006.83,2021-02-09T18:34:56.678Z,pressure,8,cough,2021-02-09 18:34:56.678
401,27990,1006.82,2021-02-09T18:34:56.717Z,pressure,8,cough,2021-02-09 18:34:56.717
402,28120,25.77,2021-02-09T18:34:56.728Z,temperature,8,cough,2021-02-09 18:34:56.728
403,27989,1006.81,2021-02-09T18:34:56.756Z,pressure,8,cough,2021-02-09 18:34:56.756
404,28119,25.76,2021-02-09T18:34:56.783Z,temperature,8,cough,2021-02-09 18:34:56.783
405,27988,1006.81,2021-02-09T18:34:56.796Z,pressure,8,cough,2021-02-09 18:34:56.796
406,27987,1006.8,2021-02-09T18:34:56.835Z,pressure,8,cough,2021-02-09 18:34:56.835
407,28118,25.77,2021-02-09T18:34:56.838Z,temperature,8,cough,2021-02-09 18:34:56.838
408,27986,1006.78,2021-02-09T18:34:56.874Z,pressure,8,cough,2021-02-09 18:34:56.874
409,28117,25.77,2021-02-09T18:34:56.893Z,temperature,8,cough,2021-02-09 18:34:56.893
410,27985,1006.79,2021-02-09T18:34:56.913Z,pressure,8,cough,2021-02-09 18:34:56.913
411,28116,25.76,2021-02-09T18:34:56.948Z,temperature,8,cough,2021-02-09 18:34:56.948
412,27984,1006.75,2021-02-09T18:34:56.953Z,pressure,8,cough,2021-02-09 18:34:56.953
413,27983,1006.78,2021-02-09T18:34:56.992Z,pressure,8,cough,2021-02-09 18:34:56.992
414,28115,25.75,2021-02-09T18:34:57.003Z,temperature,8,cough,2021-02-09 18:34:57.003
415,27982,1006.77,2021-02-09T18:34:57.031Z,pressure,8,cough,2021-02-09 18:34:57.031
416,28114,25.76,2021-02-09T18:34:57.058Z,temperature,8,cough,2021-02-09 18:34:57.058
417,27981,1006.78,2021-02-09T18:34:57.071Z,pressure,8,cough,2021-02-09 18:34:57.071
418,27980,1006.72,2021-02-09T18:34:57.110Z,pressure,8,cough,2021-02-09 18:34:57.110
419,28113,25.76,2021-02-09T18:34:57.113Z,temperature,8,cough,2021-02-09 18:34:57.113
420,27979,1006.74,2021-02-09T18:34:57.149Z,pressure,8,cough,2021-02-09 18:34:57.149
421,28112,25.75,2021-02-09T18:34:57.168Z,temperature,8,cough,2021-02-09 18:34:57.168
422,27978,1006.72,2021-02-09T18:34:57.188Z,pressure,8,cough,2021-02-09 18:34:57.188
423,28111,25.73,2021-02-09T18:34:57.223Z,temperature,8,cough,2021-02-09 18:34:57.223
424,27977,1006.72,2021-02-09T18:34:57.228Z,pressure,8,cough,2021-02-09 18:34:57.228
425,27976,1006.7,2021-02-09T18:34:57.267Z,pressure,8,cough,2021-02-09 18:34:57.267
426,28110,25.74,2021-02-09T18:34:57.278Z,temperature,8,cough,2021-02-09 18:34:57.278
427,27975,1006.69,2021-02-09T18:34:57.306Z,pressure,8,cough,2021-02-09 18:34:57.306
428,28109,25.76,2021-02-09T18:34:57.333Z,temperature,8,cough,2021-02-09 18:34:57.333
429,27974,1006.64,2021-02-09T18:34:57.345Z,pressure,8,cough,2021-02-09 18:34:57.345
430,27973,1006.61,2021-02-09T18:34:57.385Z,pressure,8,cough,2021-02-09 18:34:57.385
431,28108,25.72,2021-02-09T18:34:57.388Z,temperature,8,cough,2021-02-09 18:34:57.388
432,27972,1006.51,2021-02-09T18:34:57.424Z,pressure,8,cough,2021-02-09 18:34:57.424
433,28107,25.77,2021-02-09T18:34:57.443Z,temperature,8,cough,2021-02-09 18:34:57.443
434,27971,1006.5,2021-02-09T18:34:57.463Z,pressure,8,cough,2021-02-09 18:34:57.463
435,28106,25.75,2021-02-09T18:34:57.498Z,temperature,8,cough,2021-02-09 18:34:57.498
436,27970,1006.43,2021-02-09T18:34:57.503Z,pressure,8,cough,2021-02-09 18:34:57.503
437,27969,1006.36,2021-02-09T18:34:57.542Z,pressure,8,cough,2021-02-09 18:34:57.542
438,28105,25.77,2021-02-09T18:34:57.553Z,temperature,8,cough,2021-02-09 18:34:57.553
439,27968,1006.24,2021-02-09T18:34:57.581Z,pressure,8,cough,2021-02-09 18:34:57.581
440,28104,25.76,2021-02-09T18:34:57.608Z,temperature,8,cough,2021-02-09 18:34:57.608
441,27967,1006.21,2021-02-09T18:34:57.620Z,pressure,8,cough,2021-02-09 18:34:57.620
442,27966,1006.16,2021-02-09T18:34:57.660Z,pressure,8,cough,2021-02-09 18:34:57.660
443,28103,25.76,2021-02-09T18:34:57.663Z,temperature,8,cough,2021-02-09 18:34:57.663
444,27965,1006.16,2021-02-09T18:34:57.699Z,pressure,8,cough,2021-02-09 18:34:57.699
445,28102,25.76,2021-02-09T18:34:57.718Z,temperature,8,cough,2021-02-09 18:34:57.718
446,27964,1006.19,2021-02-09T18:34:57.738Z,pressure,8,cough,2021-02-09 18:34:57.738
447,28101,25.79,2021-02-09T18:34:57.773Z,temperature,8,cough,2021-02-09 18:34:57.773
448,27963,1006.21,2021-02-09T18:34:57.778Z,pressure,8,cough,2021-02-09 18:34:57.778
449,27962,1006.23,2021-02-09T18:34:57.817Z,pressure,8,cough,2021-02-09 18:34:57.817
450,28100,25.82,2021-02-09T18:34:57.828Z,temperature,8,cough,2021-02-09 18:34:57.828
451,27961,1006.31,2021-02-09T18:34:57.856Z,pressure,8,cough,2021-02-09 18:34:57.856
452,28099,25.77,2021-02-09T18:34:57.883Z,temperature,8,cough,2021-02-09 18:34:57.883
453,27960,1006.35,2021-02-09T18:34:57.895Z,pressure,8,cough,2021-02-09 18:34:57.895
454,27959,1006.36,2021-02-09T18:34:57.935Z,pressure,8,cough,2021-02-09 18:34:57.935
455,28098,25.82,2021-02-09T18:34:57.938Z,temperature,8,cough,2021-02-09 18:34:57.938
456,27958,1006.41,2021-02-09T18:34:57.974Z,pressure,8,cough,2021-02-09 18:34:57.974
457,28097,25.83,2021-02-09T18:34:57.993Z,temperature,8,cough,2021-02-09 18:34:57.993
458,27957,1006.41,2021-02-09T18:34:58.013Z,pressure,8,cough,2021-02-09 18:34:58.013
459,28096,25.84,2021-02-09T18:34:58.048Z,temperature,8,cough,2021-02-09 18:34:58.048
460,27956,1006.43,2021-02-09T18:34:58.052Z,pressure,8,cough,2021-02-09 18:34:58.052
461,27955,1006.4,2021-02-09T18:34:58.092Z,pressure,8,cough,2021-02-09 18:34:58.092
462,28095,25.84,2021-02-09T18:34:58.103Z,temperature,8,cough,2021-02-09 18:34:58.103
463,27954,1006.44,2021-02-09T18:34:58.131Z,pressure,8,cough,2021-02-09 18:34:58.131
464,28094,25.83,2021-02-09T18:34:58.158Z,temperature,8,cough,2021-02-09 18:34:58.158
465,27953,1006.46,2021-02-09T18:34:58.170Z,pressure,8,cough,2021-02-09 18:34:58.170
466,27952,1006.49,2021-02-09T18:34:58.210Z,pressure,8,cough,2021-02-09 18:34:58.210
467,28093,25.84,2021-02-09T18:34:58.213Z,temperature,8,cough,2021-02-09 18:34:58.213
468,27951,1006.45,2021-02-09T18:34:58.249Z,pressure,8,cough,2021-02-09 18:34:58.249
469,28092,25.89,2021-02-09T18:34:58.268Z,temperature,8,cough,2021-02-09 18:34:58.268
470,27950,1006.51,2021-02-09T18:34:58.288Z,pressure,8,cough,2021-02-09 18:34:58.288
471,28091,25.84,2021-02-09T18:34:58.323Z,temperature,8,cough,2021-02-09 18:34:58.323
472,27949,1006.51,2021-02-09T18:34:58.327Z,pressure,8,cough,2021-02-09 18:34:58.327
473,27948,1006.56,2021-02-09T18:34:58.367Z,pressure,8,cough,2021-02-09 18:34:58.367
474,28090,25.84,2021-02-09T18:34:58.378Z,temperature,8,cough,2021-02-09 18:34:58.378
475,27947,1006.57,2021-02-09T18:34:58.406Z,pressure,8,cough,2021-02-09 18:34:58.406
476,28089,25.87,2021-02-09T18:34:58.433Z,temperature,8,cough,2021-02-09 18:34:58.433
477,27946,1006.63,2021-02-09T18:34:58.445Z,pressure,8,cough,2021-02-09 18:34:58.445
478,27945,1006.66,2021-02-09T18:34:58.485Z,pressure,8,cough,2021-02-09 18:34:58.485
479,28088,25.86,2021-02-09T18:34:58.488Z,temperature,8,cough,2021-02-09 18:34:58.488
480,27944,1006.6,2021-02-09T18:34:58.524Z,pressure,8,cough,2021-02-09 18:34:58.524
481,28087,25.9,2021-02-09T18:34:58.543Z,temperature,8,cough,2021-02-09 18:34:58.543
482,27943,1006.59,2021-02-09T18:34:58.563Z,pressure,8,cough,2021-02-09 18:34:58.563
483,28086,25.87,2021-02-09T18:34:58.598Z,temperature,8,cough,2021-02-09 18:34:58.598
484,27942,1006.6,2021-02-09T18:34:58.602Z,pressure,8,cough,2021-02-09 18:34:58.602
485,27941,1006.59,2021-02-09T18:34:58.642Z,pressure,8,cough,2021-02-09 18:34:58.642
486,28085,25.91,2021-02-09T18:34:58.653Z,temperature,8,cough,2021-02-09 18:34:58.653
487,27940,1006.57,2021-02-09T18:34:58.681Z,pressure,8,cough,2021-02-09 18:34:58.681
488,28084,25.92,2021-02-09T18:34:58.708Z,temperature,8,cough,2021-02-09 18:34:58.708
489,27939,1006.55,2021-02-09T18:34:58.720Z,pressure,8,cough,2021-02-09 18:34:58.720
490,27938,1006.58,2021-02-09T18:34:58.759Z,pressure,8,cough,2021-02-09 18:34:58.759
491,28083,25.9,2021-02-09T18:34:58.763Z,temperature,8,cough,2021-02-09 18:34:58.763
492,27937,1006.6,2021-02-09T18:34:58.799Z,pressure,8,cough,2021-02-09 18:34:58.799
493,28082,25.91,2021-02-09T18:34:58.818Z,temperature,8,cough,2021-02-09 18:34:58.818
494,27936,1006.58,2021-02-09T18:34:58.838Z,pressure,8,cough,2021-02-09 18:34:58.838
495,28081,25.92,2021-02-09T18:34:58.873Z,temperature,8,cough,2021-02-09 18:34:58.873
496,27935,1006.61,2021-02-09T18:34:58.877Z,pressure,8,cough,2021-02-09 18:34:58.877
497,27934,1006.56,2021-02-09T18:34:58.917Z,pressure,8,cough,2021-02-09 18:34:58.917
498,28080,25.92,2021-02-09T18:34:58.928Z,temperature,8,cough,2021-02-09 18:34:58.928
499,27933,1006.62,2021-02-09T18:34:58.956Z,pressure,8,cough,2021-02-09 18:34:58.956
500,28079,25.97,2021-02-09T18:34:58.983Z,temperature,8,cough,2021-02-09 18:34:58.983
501,27932,1006.59,2021-02-09T18:34:58.995Z,pressure,8,cough,2021-02-09 18:34:58.995
502,27931,1006.58,2021-02-09T18:34:59.034Z,pressure,8,cough,2021-02-09 18:34:59.034
503,28078,25.91,2021-02-09T18:34:59.038Z,temperature,8,cough,2021-02-09 18:34:59.038
504,27930,1006.59,2021-02-09T18:34:59.074Z,pressure,8,cough,2021-02-09 18:34:59.074
505,28077,25.95,2021-02-09T18:34:59.093Z,temperature,8,cough,2021-02-09 18:34:59.093
506,27929,1006.56,2021-02-09T18:34:59.113Z,pressure,8,cough,2021-02-09 18:34:59.113
507,28220,1006.59,2021-02-09T18:34:59.144Z,pressure,8,cough,2021-02-09 18:34:59.144
508,28076,25.98,2021-02-09T18:34:59.148Z,temperature,8,cough,2021-02-09 18:34:59.148
509,28219,1006.67,2021-02-09T18:34:59.183Z,pressure,8,cough,2021-02-09 18:34:59.183
510,28075,25.94,2021-02-09T18:34:59.203Z,temperature,8,cough,2021-02-09 18:34:59.203
511,28218,1006.68,2021-02-09T18:34:59.222Z,pressure,8,cough,2021-02-09 18:34:59.222
512,28074,25.94,2021-02-09T18:34:59.258Z,temperature,8,cough,2021-02-09 18:34:59.258
513,28217,1006.66,2021-02-09T18:34:59.262Z,pressure,8,cough,2021-02-09 18:34:59.262
514,28216,1006.64,2021-02-09T18:34:59.301Z,pressure,8,cough,2021-02-09 18:34:59.301
515,28073,25.95,2021-02-09T18:34:59.313Z,temperature,8,cough,2021-02-09 18:34:59.313
516,28215,1010.6,2021-02-09T18:34:59.340Z,pressure,8,cough,2021-02-09 18:34:59.340
517,28072,25.95,2021-02-09T18:34:59.368Z,temperature,8,cough,2021-02-09 18:34:59.368
518,28214,1008.97,2021-02-09T18:34:59.379Z,pressure,8,cough,2021-02-09 18:34:59.379
519,28213,1008.66,2021-02-09T18:34:59.419Z,pressure,8,cough,2021-02-09 18:34:59.419
520,28071,25.96,2021-02-09T18:34:59.423Z,temperature,8,cough,2021-02-09 18:34:59.423
521,28212,1008.45,2021-02-09T18:34:59.458Z,pressure,8,cough,2021-02-09 18:34:59.458
522,28070,25.94,2021-02-09T18:34:59.478Z,temperature,8,cough,2021-02-09 18:34:59.478
523,28211,1008.29,2021-02-09T18:34:59.497Z,pressure,8,cough,2021-02-09 18:34:59.497
524,28069,25.89,2021-02-09T18:34:59.533Z,temperature,8,cough,2021-02-09 18:34:59.533
525,28210,1008.26,2021-02-09T18:34:59.536Z,pressure,8,cough,2021-02-09 18:34:59.536
526,28209,1008.05,2021-02-09T18:34:59.576Z,pressure,8,cough,2021-02-09 18:34:59.576
527,28068,25.92,2021-02-09T18:34:59.588Z,temperature,8,cough,2021-02-09 18:34:59.588
528,28208,1007.21,2021-02-09T18:34:59.615Z,pressure,8,cough,2021-02-09 18:34:59.615
529,28067,25.86,2021-02-09T18:34:59.643Z,temperature,8,cough,2021-02-09 18:34:59.643
530,28207,1006.73,2021-02-09T18:34:59.654Z,pressure,8,cough,2021-02-09 18:34:59.654
531,28206,1006.75,2021-02-09T18:34:59.694Z,pressure,8,cough,2021-02-09 18:34:59.694
532,28066,25.88,2021-02-09T18:34:59.698Z,temperature,8,cough,2021-02-09 18:34:59.698
533,28205,1006.8,2021-02-09T18:34:59.733Z,pressure,8,cough,2021-02-09 18:34:59.733
534,28065,25.87,2021-02-09T18:34:59.753Z,temperature,8,cough,2021-02-09 18:34:59.753
535,28204,1006.75,2021-02-09T18:34:59.772Z,pressure,8,cough,2021-02-09 18:34:59.772
536,28064,25.87,2021-02-09T18:34:59.808Z,temperature,8,cough,2021-02-09 18:34:59.808
537,28203,1007.35,2021-02-09T18:34:59.811Z,pressure,8,cough,2021-02-09 18:34:59.811
538,28202,1008.0,2021-02-09T18:34:59.851Z,pressure,8,cough,2021-02-09 18:34:59.851
539,28063,25.89,2021-02-09T18:34:59.863Z,temperature,8,cough,2021-02-09 18:34:59.863
540,28201,1007.69,2021-02-09T18:34:59.890Z,pressure,8,cough,2021-02-09 18:34:59.890
541,28062,25.84,2021-02-09T18:34:59.918Z,temperature,8,cough,2021-02-09 18:34:59.918
542,28200,1007.53,2021-02-09T18:34:59.929Z,pressure,8,cough,2021-02-09 18:34:59.929
543,28199,1007.52,2021-02-09T18:34:59.969Z,pressure,8,cough,2021-02-09 18:34:59.969
544,28061,25.88,2021-02-09T18:34:59.973Z,temperature,8,cough,2021-02-09 18:34:59.973
545,28198,1007.55,2021-02-09T18:35:00.008Z,pressure,8,cough,2021-02-09 18:35:00.008
546,28060,25.89,2021-02-09T18:35:00.028Z,temperature,8,cough,2021-02-09 18:35:00.028
547,28197,1007.47,2021-02-09T18:35:00.047Z,pressure,8,cough,2021-02-09 18:35:00.047
548,28059,25.84,2021-02-09T18:35:00.083Z,temperature,8,cough,2021-02-09 18:35:00.083
549,28196,1006.99,2021-02-09T18:35:00.086Z,pressure,8,cough,2021-02-09 18:35:00.086
550,28195,1006.77,2021-02-09T18:35:00.126Z,pressure,8,cough,2021-02-09 18:35:00.126
